ENSID	Gene	Nearest_gene	Fine_mapping	Expression	Protein	fastBAT	HMAGMA	PsyOPS	Chrom_b37	pos_start_b37	pos_end_b37	Chrom_b38	pos_start_b38	pos_end_b38
ENSG00000117601	SERPINC1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	1	173872947	173886516	chr1	173903800	173917327
ENSG00000252231	RNA5SP67	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	173890208	173890338	chr1	173921070	173921200
ENSG00000135870	RC3H1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	173900352	173991435	chr1	173931084	174022357
ENSG00000143207	COP1	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	1	175913967	176176629	chr1	175944831	176207286
ENSG00000252906	SCARNA3	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	175937534	175937676	chr1	175968398	175968540
ENSG00000236021	COP1-DT	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	176176784	176198466	chr1	176207646	176447919
ENSG00000232463	RP11-195C7.2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	176200336	176200966	chr1	176231200	176231830
ENSG00000253025	RNU2-12P	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	176212998	176213165	chr1	176243862	176244029
ENSG00000227815	RP11-195C7.3	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	176241619	176242538	chr1	176272483	176273402
ENSG00000231020	RP11-357J22.1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	176274808	176275231	chr1	176305672	176306095
ENSG00000225904	MORF4L1P7	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	176336835	176337537	chr1	176367699	176368401
ENSG00000152092	ASTN1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	1	176826438	177134109	chr1	176857302	177164973
ENSG00000198797	BRINP2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	1	177140633	177251558	chr1	177170958	177282422
ENSG00000224968	LINC01645	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	1	177320722	177335408	chr1	177351560	177459759
ENSG00000227579	RP1-35C21.2	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	1	177362423	177566844	chr1	177392667	177920152
ENSG00000198216	CACNA1E	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	1	181382238	181777219	chr1	181317690	181813262
ENSG00000230987	RP11-113I24.1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	189958700	189962227	chr1	189989570	189993097
ENSG00000162670	BRINP3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	1	190066792	190446759	chr1	190097658	190478404
ENSG00000228020	HNRNPA1P46	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	191115155	191116091	chr1	191146025	191146961
ENSG00000261642	RP11-309H21.3	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	191120640	191123764	chr1	191151510	191154634
ENSG00000271187	RP11-309H21.4	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	191148651	191148869	chr1	191179521	191179739
ENSG00000233882	LINC01680	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	191190289	191197597	chr1	191221159	191228467
ENSG00000162687	KCNT2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	1	196194909	196578355	chr1	196225779	196609225
ENSG00000265986	MIR4735	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	196551543	196551611	chr1	196582413	196582481
ENSG00000000971	CFH	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	196621008	196716634	chr1	196651754	196752476
ENSG00000244414	CFHR1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	1	196788887	196801319	chr1	196819731	196837159
ENSG00000080910	CFHR2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	1	196788898	196928356	chr1	196943738	196959622
ENSG00000066279	ASPM	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	1	197053258	197115824	chr1	197084121	197146694
ENSG00000134376	CRB1	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	1	197170592	197447585	chr1	197268204	197478455
ENSG00000230260	RP11-75C23.1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	197407106	197416599	chr1	197437976	197447469
ENSG00000213047	DENND1B	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	1	197473878	197744826	chr1	197504748	197775696
ENSG00000213046	EEF1A1P32	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	197657890	197659757	chr1	197688760	197690627
ENSG00000235582	RP11-448G4.2	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	1	197704766	197705237	chr1	197735636	197736107
ENSG00000233040	FAM204BP	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	197715881	197716581	chr1	197746751	197747451
ENSG00000224901	RP11-448G4.4	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	197726449	197731095	chr1	197757319	197761965
ENSG00000203724	C1orf53	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	197871777	197876497	chr1	197902630	197907367
ENSG00000143355	LHX9	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	1	197881037	197904608	chr1	197911902	197935478
ENSG00000151414	NEK7	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	198126093	198291550	chr1	198156994	198322420
ENSG00000232824	PRR13P1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	198166909	198167316	chr1	198197779	198198186
ENSG00000151418	ATP6V1G3	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	1	198492352	198510075	chr1	198523222	198540945
ENSG00000081237	PTPRC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	1	198607801	198726545	chr1	198638457	198757476
ENSG00000134369	NAV1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	1	201592411	201796102	chr1	201539127	201826969
ENSG00000231871	IPO9-AS1	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	201657387	201798687	chr1	201688259	201829559
ENSG00000221028	MIR1231	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	201777739	201777830	chr1	201808611	201808702
ENSG00000226843	RP11-2P2.1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	1	208428635	208428721	chr1	208255290	208255376
ENSG00000228255	RP11-323I1.1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	213904759	213967930	chr1	213731416	213794587
ENSG00000230461	PROX1-AS1	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	1	213991094	214160973	chr1	213817751	213988508
ENSG00000117707	PROX1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	1	214156524	214214595	chr1	213983181	214041510
ENSG00000143499	SMYD2	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	1	214454445	214510474	chr1	214281102	214337131
ENSG00000152104	PTPN14	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	214522039	214725792	chr1	214348700	214552449
ENSG00000042781	USH2A	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	1	215796236	216596738	chr1	215622891	216423448
ENSG00000233620	USH2A-AS2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	216245807	216260259	chr1	216072465	216086917
ENSG00000196482	ESRRG	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	1	216676588	217311097	chr1	216503246	217137755
ENSG00000143799	PARP1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	1	226548392	226595780	chr1	226360210	226408154
ENSG00000223282	RN7SKP165	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	1	226633638	226633993	chr1	226445937	226446292
ENSG00000143772	ITPKB	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	1	226819391	226927024	chr1	226631690	226739323
ENSG00000228382	ITPKB-IT1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	1	226844341	226862768	chr1	226656080	226675092
ENSG00000238183	RPS27P5	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	226969202	226969445	chr1	226781501	226781744
ENSG00000143801	PSEN2	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	1	227057885	227083806	chr1	226870184	226927726
ENSG00000163050	COQ8A	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	227085237	227175246	chr1	226940286	226987544
ENSG00000228525	RP5-1087E8.2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	227145770	227145968	chr1	226958069	226958267
ENSG00000224783	MIPEPP2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	238940349	238942500	chr1	238777049	238779200
ENSG00000182901	RGS7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	1	240931554	241520530	chr1	240767636	241357374
ENSG00000054277	OPN3	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	1	241753404	241840678	chr1	241590102	241677376
ENSG00000203668	CHML	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	1	241792155	241799232	chr1	241628851	241640369
ENSG00000162843	WDR64	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	241815580	241965435	chr1	241652278	241802777
ENSG00000264972	AL445675.1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	1	243061172	243061255	chrNA		
ENSG00000214837	LINC01347	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	1	243242159	243265035	chr1	243087710	243097299
ENSG00000143702	CEP170	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	1	243287730	243418650	chr1	243124428	243255348
ENSG00000054282	SDCCAG8	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	1	243419320	243663394	chr1	243256034	243500091
ENSG00000232184	RP11-370K11.1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	243866159	243904123	chr1	243702857	243740821
ENSG00000179456	ZBTB18	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	1	244214585	244220778	chr1	244048547	244057476
ENSG00000229960	RP11-278H7.4	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	244232122	244256328	chr1	244068820	244093026
ENSG00000244066	RN7SL148P	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	244267234	244267510	chr1	244103932	244104210
ENSG00000237759	RP11-278H7.3	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	244270667	244272313	chr1	244107365	244109011
ENSG00000201170	RNU1-132P	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	1	245297229	245297392	chr1	245133927	245134090
ENSG00000162849	KIF26B	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	1	245318287	245872733	chr1	245154985	245709432
ENSG00000232192	KIF26B-AS1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	1	245369746	245397803	chr1	245206444	245234501
ENSG00000185420	SMYD3	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	1	245912642	246670614	chr1	245749342	246507312
ENSG00000235096	RP11-83A16.1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	246196853	246198905	chr1	246025897	246035603
ENSG00000226876	SMYD3-AS1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	246271928	246277168	chr1	246108626	246113866
ENSG00000200344	Y_RNA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE				chr1	7982881	7982983
ENSG00000252254	Y_RNA	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr1	8328067	8328179
ENSG00000221083		FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE				chr1	8511795	8511919
ENSG00000222511	Y_RNA	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr1	8796571	8796673
ENSG00000284705		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr1	36703953	36710582
ENSG00000284720		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr1	36768122	36769725
ENSG00000286838		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr1	40559666	40584335
ENSG00000287743		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr1	40659848	40667480
ENSG00000279324		FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE				chr1	49994318	49996218
ENSG00000284696	LINC02808	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr1	50229662	50321192
ENSG00000284700		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr1	50423609	50425316
ENSG00000200262	Y_RNA	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr1	51107222	51107331
ENSG00000212624		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr1	51724775	51724896
ENSG00000286863		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr1	72283170	72753772
ENSG00000285808	LINC02797	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr1	72793104	72854475
ENSG00000280317		FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE				chr1	72979014	72979314
ENSG00000285778		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr1	73787370	73915340
ENSG00000287406		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr1	90242088	90284188
ENSG00000279513		FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE				chr1	117493515	117495006
ENSG00000286391		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr1	154564855	154567749
ENSG00000287064		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr1	154671593	154678345
ENSG00000285622		FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE				chr1	168695874	169103296
ENSG00000287831		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr1	168898633	168902836
ENSG00000207139	Y_RNA	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr1	197685640	197685740
ENSG00000287989		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr1	198450666	198519877
ENSG00000281664	LINC00538	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr1	213924749	213926654
ENSG00000274895		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr1	213983793	213986419
ENSG00000287259		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr1	226827711	226833906
ENSG00000288674		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr1	226870184	226987545
ENSG00000287177		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr1	238842767	238848115
ENSG00000287513		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr1	241640555	241641835
ENSG00000279774		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr1	244064330	244067909
ENSG00000286486		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr1	244087306	244090295
ENSG00000287531		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr1	244184953	244187559
ENSG00000186487	MYT1L	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	2	1792885	2335032	chr2	1789113	2331664
ENSG00000224128	LINC01248	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	5742637	5831620	chr2	5602505	5691488
ENSG00000230090	AC108025.2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	5758459	5831250	chr2	5618327	5691118
ENSG00000176887	SOX11	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	2	5832799	5841516	chr2	5692384	5701385
ENSG00000242540	AC010729.1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	5836352	5848227	chr2	5696220	5719670
ENSG00000236106	AC010729.2	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	5866581	5870474	chr2	5726253	5730355
ENSG00000226506	AC007463.2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	8026901	8039786	chr2	7886767	7899725
ENSG00000151694	ADAM17	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	2	9628615	9695921	chr2	9488486	9556732
ENSG00000260077	RP11-254F7.2	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	2	10179219	10180790	chr2	10039092	10040663
ENSG00000172059	KLF11	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2	10182976	10194963	chr2	10042849	10054836
ENSG00000143870	PDIA6	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	10923517	10978103	chr2	10783391	10837977
ENSG00000238962	RNU7-176P	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	10955611	10955672	chr2	10815485	10815546
ENSG00000232056	AC092687.4	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	10987703	10995081	chr2	10847577	10854955
ENSG00000270488	RP11-245G13.1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	11014417	11014693	chr2	10874291	10874567
ENSG00000251718	RNU2-13P	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	11701320	11701432	chr2	11561194	11561306
ENSG00000239899	RN7SL674P	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	11724899	11725176	chr2	11584773	11585047
ENSG00000224184	MIR3681HG	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	11988748	12718474	chr2	11833926	12702913
ENSG00000228505	AC011897.2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	2	14756552	14770316	chr2	14616428	14630192
ENSG00000162981	LRATD1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	2	14772810	14790933	chr2	14632700	14650814
ENSG00000151779	NBAS	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	2	15307032	15701454	chr2	15166916	15561340
ENSG00000079785	DDX1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	2	15731302	15771235	chr2	15591178	15634346
ENSG00000233005	AC067959.1	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	2	21444047	22193831	chr2	21221169	21970959
ENSG00000270654	NUTF2P8	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	2	21585164	21586897	chr2	21362292	21364025
ENSG00000229621	LINC01822	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	2	21910306	21933495	chr2	21687430	21710656
ENSG00000264192	RN7SL117P	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	2	22145865	22146160	chr2	21922993	21923288
ENSG00000231200	AC068490.2	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	2	22156208	22753977	chrNA		
ENSG00000228999	AC068490.1	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	2	22167481	22188423	chr2	21932662	22536322
ENSG00000223691	AC068044.1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	22411208	22413185	chr2	22188336	22190313
ENSG00000234189	AC099799.1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	2	22539925	22540116	chr2	22317053	22317244
ENSG00000206882	RNA5SP87	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	2	22561758	22561875	chr2	22338886	22339003
ENSG00000234207	LINC01830	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	2	22600466	22704876	chr2	22377594	22482004
ENSG00000233587	LINC01884	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	2	22759351	22761160	chr2	22508129	22548800
ENSG00000232451	AC016768.1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	2	23240997	23421927	chr2	23018125	23199056
ENSG00000233714	AC012506.2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	2	23570525	23574735	chr2	23347654	23351864
ENSG00000223634	AC012506.3	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	2	23580387	23583247	chr2	23357516	23360376
ENSG00000119771	KLHL29	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	23608088	23931481	chr2	23385179	23708611
ENSG00000119778	ATAD2B	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	2	23971534	24149984	chr2	23748664	23927123
ENSG00000173960	UBXN2A	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	2	24150155	24227779	chr2	23927285	24004909
ENSG00000234946	SDHCP3	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	2	24166716	24167221	chr2	23943846	23944351
ENSG00000163026	WDCP	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	2	24252210	24272445	chr2	24029347	24049575
ENSG00000219626	FAM228B	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	2	24299396	24392509	chr2	24076526	24169640
ENSG00000115216	NRBP1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	2	27650657	27665126	chr2	27427790	27442259
ENSG00000163798	SLC4A1AP	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	27886338	27917840	chr2	27663426	27695366
ENSG00000205334	LINC01460	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	27928653	27938599	chr2	27705786	27716738
ENSG00000243147	MRPL33	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	27994584	28210954	chr2	27771717	27988087
ENSG00000171174	RBKS	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	28004231	28113965	chr2	27781379	27890681
ENSG00000229951	FOSL2-AS1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	2	28607276	28617539	chr2	28384409	28394680
ENSG00000171103	TRMT61B	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	2	29072687	29093167	chr2	28849821	28870309
ENSG00000228262	LINC01320	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	34902646	34963298	chr2	33706886	34738231
ENSG00000138075	ABCG5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	2	44039611	44066004	chr2	43812472	43838865
ENSG00000143921	ABCG8	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	44066103	44105605	chr2	43831942	43882988
ENSG00000138095	LRPPRC	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	2	44113647	44223144	chr2	43886224	43996226
ENSG00000200924	RNU6-1048P	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	2	44119829	44119935	chr2	43892690	43892796
ENSG00000138079	SLC3A1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	2	44502599	44548633	chr2	44275458	44321494
ENSG00000138081	FBXO11	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	48016455	48132932	chr2	47789316	47906498
ENSG00000236549	RPS27AP7	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	48110594	48111048	chr2	47883455	47883909
ENSG00000233230	AC079807.2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	48132817	48134949	chr2	47905678	47908176
ENSG00000226473	PPIAP62	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	48166877	48167357	chr2	47939738	47940218
ENSG00000230773	AC079807.4	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	48168835	48468122	chr2	47924181	48314224
ENSG00000068781	STON1-GTF2A1L	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	48757064	49003654	chr2	48529925	48776517
ENSG00000242441	GTF2A1L	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	48844937	48960287	chr2	48617798	48733148
ENSG00000138039	LHCGR	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	48859428	48982880	chr2	48686774	48755730
ENSG00000232285	ELOBP3	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	49007741	49008034	chr2	48780602	48780895
ENSG00000179915	NRXN1	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	2	50145643	51259674	chr2	49918503	51225575
ENSG00000216191	MIR8485	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	50923310	50923400	chr2	50696172	50696262
ENSG00000238165	AC007560.1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	2	51056580	51056816	chr2	50829442	50829678
ENSG00000231918	AC007682.1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	51259739	52635055	chr2	51032601	52407917
ENSG00000271615	ACTG1P22	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	2	57982563	57993187	chr2	57755428	57767215
ENSG00000028116	VRK2	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	2	58134786	58387055	chr2	57907629	58159920
ENSG00000251738	AC073215.1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	2	58289716	58289800	chrNA		
ENSG00000115392	FANCL	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	2	58386378	58468507	chr2	58159243	58241410
ENSG00000273063	RP11-334G22.1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	58468484	58468821	chr2	58241349	58241686
ENSG00000233426	EIF3FP3	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	2	58478575	58479703	chr2	58251440	58252525
ENSG00000225226	LINC01795	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	58503012	58523683	chr2	58275532	58296817
ENSG00000233723	LINC01122	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	2	58654934	59290901	chr2	58427738	59063766
ENSG00000231043	AC007238.1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	2	58687427	58689167	chr2	58460292	58462032
ENSG00000271955	RP11-444A22.1	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	59445815	60327335	chr2	59218680	60100200
ENSG00000233891	AC007131.2	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	2	59465851	59960531	chr2	59238703	59733396
ENSG00000228590	MIR4432HG	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	60577730	60580151	chr2	60336446	60439828
ENSG00000119866	BCL11A	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	2	60678302	60780702	chr2	60450520	60554467
ENSG00000228541	AC093159.1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	62690262	62691205	chr2	62296246	62464073
ENSG00000241625	RN7SL18P	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	62718313	62718601	chr2	62491178	62491468
