p1	p2	rg	se	z	p	h2_obs	h2_obs_se	h2_int	h2_int_se	gcov_int	gcov_int_se	id	trait	subcategory	note	category	consortium	priority	author	year	unit	mr	sample_size	nsnp	population	sex	pmid	ontology	build	group_name	ncase	ncontrol	sd	doi
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-5447.hm3.sumstats.gz	-0.0135	0.0171	-0.7905	0.4293	0.2832	0.0323	1.0388	0.0292	0.0108	0.0091	ukb-b-5447	Heel broadband ultrasound attenuation (left)	NA	4101: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Continuous	MRC-IEU	1	Ben Elsworth	2018	SD	1	146218	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST006475.hm3.sumstats.gz	0.6629	0.0156	42.4043	0	0.0893	0.0036	1.0281	0.0119	0.004	0.01	ebi-a-GCST006475	Depressed affect	NA	NA	NA	NA	0	Nagel M	2018	NA	1	357957	10828862	European	NA	29942085	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-446.hm3.sumstats.gz	-0.2423	0.0241	-10.0335	1.0856e-23	0.0572	0.0062	1.0245	0.0177	-0.0044	0.0084	ukb-a-446	Blood clot  DVT  bronchitis  emphysema  asthma  rhinitis  eczema  allergy diagnosed by doctor: Asthma	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	336782	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	38791	297991	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-360.hm3.sumstats.gz	-0.0035	0.0177	-0.1978	0.8432	0.1253	0.0058	1.0704	0.0177	-0.0014	0.0085	ukb-a-360	Systolic blood pressure  automated reading	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	317754	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-66.hm3.sumstats.gz	-0.241	0.0239	-10.0632	8.0316e-24	0.0579	0.0063	1.0253	0.0177	-0.0033	0.0084	ukb-a-66	Non-cancer illness code  self-reported: asthma	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	337159	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	39049	298110	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-16407.hm3.sumstats.gz	0.1509	0.0143	10.582	3.6110999999999997e-26	0.2097	0.0071	1.1124	0.0252	0.0077	0.0102	ukb-b-16407	Trunk fat percentage	NA	23127: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Continuous	MRC-IEU	1	Ben Elsworth	2018	SD	1	454613	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-282.hm3.sumstats.gz	-0.1877	0.0149	-12.5839	2.5879e-36	0.2133	0.0079	1.0768	0.02	-0.001	0.01	ukb-a-282	Arm fat percentage (right)	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	331249	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-361.hm3.sumstats.gz	0.0434	0.0173	2.5081	0.0121	0.2995	0.0358	1.0255	0.0239	-0.0104	0.0085	ukb-a-361	Heel bone mineral density (BMD) T-score  automated (left)	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	106254	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-20188.hm3.sumstats.gz	0.1682	0.0138	12.1576	5.2247e-34	0.2233	0.0073	1.0908	0.0244	0.0032	0.0105	ukb-b-20188	Arm fat percentage (left)	NA	23123: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Continuous	MRC-IEU	1	Ben Elsworth	2018	SD	1	454724	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-b-38.hm3.sumstats.gz	0.011	0.0137	0.8011	0.4231	0.1396	0.0059	1.0931	0.0369	-0.0096	0.0106	ieu-b-38	systolic blood pressure	Blood pressure	NA	Continuous	International Consortium of Blood Pressure	0	Evangelou, E	2018	NA	1	757601	7088083	European	Males and Females	30224653	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-4522.hm3.sumstats.gz	0.0975	0.0201	4.8606	1.1706e-6	0.0934	0.0036	1.0746	0.0118	-0.0113	0.0095	ukb-b-4522	Time spent using computer	NA	1080: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	360895	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-265.hm3.sumstats.gz	-0.1677	0.015	-11.1568	6.6373e-29	0.2318	0.0084	1.0698	0.0208	-0.0034	0.0098	ukb-a-265	Whole body fat mass	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	330762	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-2772.hm3.sumstats.gz	-0.3064	0.019	-16.1047	2.3657999999999998e-58	0.0693	0.0029	1.063	0.0132	-0.0076	0.0097	ukb-b-2772	Getting up in morning	NA	1170: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	461658	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-4616.hm3.sumstats.gz	0.2069	0.0182	11.3464	7.7307e-30	0.0802	0.0033	1.0296	0.0132	0.0138	0.0093	ukb-b-4616	Nap during day	NA	1190: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	462400	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-435.hm3.sumstats.gz	0.2254	0.0175	12.8863	5.3784e-38	0.1113	0.0049	1.0577	0.0163	-0.0021	0.0086	ukb-a-435	Vascular/heart problems diagnosed by doctor: None of the above	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	336683	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	236530	100153	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-61.hm3.sumstats.gz	-0.1987	0.0172	-11.5232	1.0074e-30	0.1132	0.0052	1.0514	0.0178	-0.0024	0.0086	ukb-a-61	Non-cancer illness code  self-reported: hypertension	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	337159	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	87690	249469	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-4424.hm3.sumstats.gz	-0.1386	0.0209	-6.6412	3.1122e-11	0.0713	0.003	1.0288	0.0107	0.0119	0.0088	ukb-b-4424	Sleep duration	NA	1160: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	460099	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-b-39.hm3.sumstats.gz	0.0351	0.0136	2.586	0.0097	0.1352	0.0062	1.1051	0.0371	-0.0101	0.0098	ieu-b-39	diastolic blood pressure	Blood pressure	NA	Continuous	International Consortium of Blood Pressure	0	Evangelou, E	2018	NA	1	757601	7160619	European	Males and Females	30224653	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-8476.hm3.sumstats.gz	0.6401	0.021	30.4587	9.1996e-204	0.0376	0.0022	1.0361	0.0097	0.0124	0.0092	ukb-b-8476	Loneliness, isolation	NA	2020: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	455364	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	82436	372928	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-437.hm3.sumstats.gz	-0.2018	0.0174	-11.6044	3.9129e-31	0.1148	0.0052	1.0561	0.0179	-5e-4	0.0088	ukb-a-437	Vascular/heart problems diagnosed by doctor: High blood pressure	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	336683	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	91033	245650	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-10.hm3.sumstats.gz	0.2927	0.021	13.9424	3.4984e-44	0.067	0.0033	1.0447	0.0123	0.0085	0.0088	ukb-a-10	Getting up in morning	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	336501	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST007431.hm3.sumstats.gz	-0.0076	0.0152	-0.4988	0.6179	0.2056	0.0136	0.9852	0.0263	-0.013	0.0097	ebi-a-GCST007431	Lung function (FEV1/FVC)	NA	NA	NA	NA	0	Shrine N	2019	NA	1	321047	19671887	European	NA	30804560	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-3822.hm3.sumstats.gz	0.784	0.0177	44.4027	0	0.0429	0.0025	1.0339	0.0104	0.0059	0.0103	ukb-b-3822	Frequency of depressed mood in last 2 weeks	NA	2050: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	442840	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-18994.hm3.sumstats.gz	0.6684	0.0153	43.7922	0	0.0625	0.0029	1.0149	0.0124	0.0044	0.0102	ukb-b-18994	Miserableness	NA	1930: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	454982	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	195435	259547	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-17848.hm3.sumstats.gz	-0.0663	0.0231	-2.8701	0.0041	0.3127	0.0371	1.0125	0.0121	0.0122	0.0073	ukb-b-17848	Heel quantitative ultrasound index (QUI), manual entry	NA	3083: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Continuous	MRC-IEU	1	Ben Elsworth	2018	SD	1	40613	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-287.hm3.sumstats.gz	-0.1691	0.0154	-10.972	5.213e-28	0.2294	0.0085	1.0622	0.0209	-0.0016	0.0099	ukb-a-287	Arm fat mass (left)	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	331164	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-46.hm3.sumstats.gz	-0.6729	0.0195	-34.5169	4.4755e-261	0.0636	0.0034	1.0154	0.0111	-0.0062	0.0099	ukb-a-46	Miserableness	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	331856	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	141755	190101	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-5716.hm3.sumstats.gz	-0.1603	0.0287	-5.5834	2.3585e-8	0.03	0.0021	1.0507	0.0083	-0.014	0.0078	ukb-b-5716	Average weekly champagne plus white wine intake	NA	1578: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	326801	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-4630.hm3.sumstats.gz	0.6449	0.0145	44.5701	0	0.1147	0.0054	1.0296	0.0163	0.0051	0.0112	ukb-b-4630	Neuroticism score	NA	20127: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	374323	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-303.hm3.sumstats.gz	0.0311	0.019	1.6396	0.1011	0.1649	0.0203	1.1054	0.029	-8e-4	0.0075	ukb-a-303	Hair/balding pattern: Pattern 4	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	154988	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	28389	126599	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-7212.hm3.sumstats.gz	0.1711	0.0143	11.9349	7.7875e-33	0.2363	0.0076	1.0789	0.0231	0.0063	0.0109	ukb-b-7212	Leg fat mass (left)	NA	23116: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Continuous	MRC-IEU	1	Ben Elsworth	2018	SD	1	454823	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-12854.hm3.sumstats.gz	0.1736	0.0139	12.5099	6.5922e-36	0.2194	0.0071	1.094	0.0242	0.0059	0.0106	ukb-b-12854	Arm fat percentage (right)	NA	23119: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Continuous	MRC-IEU	1	Ben Elsworth	2018	SD	1	454789	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-248.hm3.sumstats.gz	-0.1863	0.0156	-11.9661	5.3500999999999995e-33	0.2458	0.009	1.0622	0.0214	-9e-4	0.0105	ukb-a-248	Body mass index (BMI)	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	336107	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-291.hm3.sumstats.gz	-0.1569	0.015	-10.4774	1.097e-25	0.2282	0.0084	1.077	0.0214	-0.003	0.0097	ukb-a-291	Trunk fat mass	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	331093	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-52.hm3.sumstats.gz	-0.5755	0.0199	-28.9751	1.3543e-184	0.0565	0.0032	0.9957	0.0102	0.0038	0.0089	ukb-a-52	Tense / 'highly strung'	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	327232	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	56012	271220	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-11364.hm3.sumstats.gz	-0.0675	0.0236	-2.8639	0.0042	0.3133	0.0374	1.0148	0.012	0.013	0.0072	ukb-b-11364	Heel bone mineral density (BMD), manual entry	NA	3084: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Continuous	MRC-IEU	1	Ben Elsworth	2018	SD	1	40613	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST004610.hm3.sumstats.gz	0.0595	0.0165	3.6036	3e-4	0.1775	0.0186	0.9687	0.0255	-0.0166	0.0073	ebi-a-GCST004610	White blood cell count	NA	NA	NA	NA	0	Astle WJ	2016	NA	1	172435	29169185	European	NA	27863252	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-10787.hm3.sumstats.gz	-0.0678	0.0129	-5.2453	1.5601e-7	0.5023	0.0274	1.375	0.0911	0.0099	0.0135	ukb-b-10787	Standing height	NA	50: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Continuous	MRC-IEU	1	Ben Elsworth	2018	SD	1	461950	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-16881.hm3.sumstats.gz	-0.0334	0.0144	-2.3195	0.0204	0.3362	0.0193	1.1986	0.0611	0.002	0.012	ukb-b-16881	Sitting height	NA	20015: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Continuous	MRC-IEU	1	Ben Elsworth	2018	SD	1	461536	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-b-106.hm3.sumstats.gz	0.0546	0.0193	2.8254	0.0047	0.076	0.0052	1.0441	0.0137	0.0018	0.0082	ieu-b-106	FEV1/FVC < 0.7	NA	UK Biobank IEU pipeline. FEV1/FVC < 0.7, adjusted for sex	Risk factor	NA	0	Higbee D	2021	NA	1	353315	12321875	European	Males and Females	NA	HP:0006536	HG19/GRCh37	public	55907	297408	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST006940.hm3.sumstats.gz	0.6317	0.0144	43.7889	0	0.1076	0.0039	1.0133	0.0121	0.0045	0.0103	ebi-a-GCST006940	Neurociticism	NA	NA	NA	NA	0	Nagel M	2018	NA	1	380506	10824976	European	NA	29500382	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-18096.hm3.sumstats.gz	0.174	0.0143	12.1923	3.4144e-34	0.2351	0.0076	1.0801	0.0227	0.0047	0.0108	ukb-b-18096	Leg fat mass (right)	NA	23112: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Continuous	MRC-IEU	1	Ben Elsworth	2018	SD	1	454846	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-4733.hm3.sumstats.gz	0.4336	0.0212	20.423	1.0450999999999999e-92	0.0355	0.002	1.0621	0.0097	0.0081	0.0086	ukb-b-4733	Number of operations, self-reported	NA	136: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	462933	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST005232.hm3.sumstats.gz	0.6267	0.0155	40.3339	0	0.1117	0.0058	1.0028	0.0157	0.0126	0.0104	ebi-a-GCST005232	Neuroticism	NA	NA	NA	NA	0	Luciano M	2017	NA	1	329821	18436568	European	NA	29255261	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-18335.hm3.sumstats.gz	0.4185	0.0199	21.0323	3.3221e-98	0.0574	0.003	1.0427	0.0121	0.0152	0.0094	ukb-b-18335	Wheeze or whistling in the chest in last year	NA	2316: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	453959	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	95131	358828	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-b-42.hm3.sumstats.gz	0.3849	0.0181	21.2405	4.0382e-100	0.4519	0.0175	1.0532	0.0121	0.0333	0.0094	ieu-b-42	schizophrenia	Psychiatric / neurological	NA	Binary	Schizophrenia Working Group of the Psychiatric Genomics Consortium	1	Ripke, S	2014	NA	1	77096	15358497	European	Males and Females	25056061	NA	HG19/GRCh37	public	33640	43456	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-929.hm3.sumstats.gz	0.6629	0.0165	40.2205	0	0.0586	0.0026	1.0429	0.0111	0.0147	0.0102	ukb-b-929	Frequency of tiredness / lethargy in last 2 weeks	NA	2080: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	449019	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-3768.hm3.sumstats.gz	-0.0911	0.0166	-5.4703	4.494e-8	0.214	0.0116	1.0018	0.0183	-0.0042	0.0093	ukb-b-3768	Age when periods started (menarche)	NA	2714: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	243944	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-a-22.hm3.sumstats.gz	0.3757	0.0176	21.3729	2.3907999999999998e-101	0.4363	0.0168	1.0461	0.0119	0.0365	0.009	ieu-a-22	Schizophrenia	Psychiatric / neurological	Effect allele frequencies are missing	Disease	PGC	1	Ripke S	2014	log odds	1	82315	9444231	Mixed	Males and Females	25056061	NA	HG19/GRCh37	public	35476	46839	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-283.hm3.sumstats.gz	-0.173	0.0153	-11.2767	1.7100999999999997e-29	0.2289	0.0085	1.0641	0.0206	-0.0026	0.0099	ukb-a-283	Arm fat mass (right)	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	331226	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-18596.hm3.sumstats.gz	0.4531	0.0233	19.434	3.9816000000000003e-84	0.0314	0.0017	1.039	0.0085	0.0031	0.0081	ukb-b-18596	Pain type(s) experienced in last month: Neck or shoulder pain	NA	6159#3: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	461857	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	106521	355336	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-19732.hm3.sumstats.gz	0.1162	0.0217	5.346	8.9902e-8	0.0504	0.0057	1.0429	0.0225	4e-4	0.0085	ukb-b-19732	Non-cancer illness code, self-reported: hypothyroidism/myxoedema	NA	20002#1226: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	462933	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	22687	440246	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-19393.hm3.sumstats.gz	0.1546	0.0142	10.8994	1.1597e-27	0.2417	0.0078	1.0888	0.0251	0.0076	0.0107	ukb-b-19393	Whole body fat mass	NA	23100: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Continuous	MRC-IEU	1	Ben Elsworth	2018	SD	1	454137	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-17952.hm3.sumstats.gz	-0.0279	0.0272	-1.0252	0.3053	0.2586	0.0347	1.0133	0.0124	0.005	0.0077	ukb-b-17952	Heel Broadband ultrasound attenuation (BUA), manual entry	NA	3085: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Continuous	MRC-IEU	1	Ben Elsworth	2018	SD	1	40613	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
