p1	p2	rg	se	z	p	h2_obs	h2_obs_se	h2_int	h2_int_se	gcov_int	gcov_int_se	id	trait	subcategory	note	category	consortium	priority	author	year	unit	mr	sample_size	nsnp	population	sex	pmid	ontology	build	group_name	ncase	ncontrol	sd	doi
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST006475.hm3.sumstats.gz	0.6721	0.0144	46.7476	0	0.0896	0.0035	1.0259	0.0117	0.0903	0.01	ebi-a-GCST006475	Depressed affect	NA	NA	NA	NA	0	Nagel M	2018	NA	1	357957	10828862	European	NA	29942085	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-446.hm3.sumstats.gz	-0.25	0.0236	-10.5896	3.3313e-26	0.0575	0.0064	1.0227	0.018	-0.0188	0.0087	ukb-a-446	Blood clot  DVT  bronchitis  emphysema  asthma  rhinitis  eczema  allergy diagnosed by doctor: Asthma	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	336782	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	38791	297991	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-360.hm3.sumstats.gz	-0.0054	0.0177	-0.3021	0.7626	0.1251	0.0058	1.0716	0.0172	0.017	0.0089	ukb-a-360	Systolic blood pressure  automated reading	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	317754	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-66.hm3.sumstats.gz	-0.2493	0.0233	-10.6923	1.1064e-26	0.0582	0.0065	1.0237	0.018	-0.0174	0.0086	ukb-a-66	Non-cancer illness code  self-reported: asthma	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	337159	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	39049	298110	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-16407.hm3.sumstats.gz	0.1546	0.0141	10.9637	5.7134e-28	0.2098	0.007	1.1115	0.0248	0.0268	0.011	ukb-b-16407	Trunk fat percentage	NA	23127: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Continuous	MRC-IEU	1	Ben Elsworth	2018	SD	1	454613	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-282.hm3.sumstats.gz	-0.1911	0.0143	-13.3931	6.632499999999999e-41	0.2134	0.0077	1.0757	0.0198	-0.0227	0.0105	ukb-a-282	Arm fat percentage (right)	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	331249	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-361.hm3.sumstats.gz	0.0355	0.0177	2.0069	0.0448	0.2985	0.0349	1.027	0.0238	-0.0073	0.0091	ukb-a-361	Heel bone mineral density (BMD) T-score  automated (left)	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	106254	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-20188.hm3.sumstats.gz	0.1715	0.0137	12.5438	4.2962e-36	0.2234	0.0072	1.0896	0.0238	0.0226	0.0112	ukb-b-20188	Arm fat percentage (left)	NA	23123: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Continuous	MRC-IEU	1	Ben Elsworth	2018	SD	1	454724	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-b-38.hm3.sumstats.gz	0.0102	0.0132	0.7689	0.4419	0.1396	0.006	1.0938	0.0373	-0.0207	0.0106	ieu-b-38	systolic blood pressure	Blood pressure	NA	Continuous	International Consortium of Blood Pressure	0	Evangelou, E	2018	NA	1	757601	7088083	European	Males and Females	30224653	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-4522.hm3.sumstats.gz	0.0916	0.0199	4.5933	4.3627e-6	0.0935	0.0034	1.0742	0.0114	-0.0054	0.0099	ukb-b-4522	Time spent using computer	NA	1080: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	360895	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-265.hm3.sumstats.gz	-0.1723	0.0142	-12.1309	7.2431000000000006e-34	0.2318	0.0082	1.0695	0.0206	-0.0254	0.0105	ukb-a-265	Whole body fat mass	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	330762	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-2772.hm3.sumstats.gz	-0.304	0.0189	-16.099	2.5931e-58	0.0694	0.003	1.0621	0.0133	-0.052	0.0097	ukb-b-2772	Getting up in morning	NA	1170: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	461658	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-4616.hm3.sumstats.gz	0.2112	0.0173	12.1897	3.5287000000000003e-34	0.0802	0.0033	1.0293	0.013	0.0352	0.0092	ukb-b-4616	Nap during day	NA	1190: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	462400	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-435.hm3.sumstats.gz	0.2276	0.0165	13.8067	2.3220999999999998e-43	0.1112	0.0048	1.0581	0.0163	0.0076	0.0089	ukb-a-435	Vascular/heart problems diagnosed by doctor: None of the above	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	336683	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	236530	100153	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-61.hm3.sumstats.gz	-0.2004	0.0162	-12.3362	5.7828e-35	0.113	0.0051	1.0525	0.0178	-0.0098	0.0087	ukb-a-61	Non-cancer illness code  self-reported: hypertension	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	337159	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	87690	249469	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-4424.hm3.sumstats.gz	-0.1419	0.0207	-6.8557	7.0986e-12	0.0714	0.003	1.0287	0.0103	0.0048	0.0092	ukb-b-4424	Sleep duration	NA	1160: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	460099	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-b-39.hm3.sumstats.gz	0.0348	0.0134	2.5991	0.0093	0.1351	0.0063	1.1058	0.0371	-0.0185	0.0104	ieu-b-39	diastolic blood pressure	Blood pressure	NA	Continuous	International Consortium of Blood Pressure	0	Evangelou, E	2018	NA	1	757601	7160619	European	Males and Females	30224653	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-8476.hm3.sumstats.gz	0.6468	0.0199	32.5081	8.203899999999998e-232	0.0378	0.0021	1.0353	0.0095	0.071	0.0096	ukb-b-8476	Loneliness, isolation	NA	2020: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	455364	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	82436	372928	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-437.hm3.sumstats.gz	-0.2047	0.0164	-12.4786	9.7719e-36	0.1146	0.0052	1.0571	0.0179	-0.007	0.0089	ukb-a-437	Vascular/heart problems diagnosed by doctor: High blood pressure	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	336683	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	91033	245650	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-10.hm3.sumstats.gz	0.2898	0.0204	14.1875	1.0955999999999998e-45	0.0672	0.0033	1.0436	0.0124	0.0515	0.0089	ukb-a-10	Getting up in morning	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	336501	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST007431.hm3.sumstats.gz	-0.0112	0.0151	-0.7385	0.4602	0.2056	0.013	0.9846	0.0258	-0.0145	0.0098	ebi-a-GCST007431	Lung function (FEV1/FVC)	NA	NA	NA	NA	0	Shrine N	2019	NA	1	321047	19671887	European	NA	30804560	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-3822.hm3.sumstats.gz	0.7941	0.0168	47.3521	0	0.0429	0.0025	1.0338	0.0103	0.0873	0.0106	ukb-b-3822	Frequency of depressed mood in last 2 weeks	NA	2050: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	442840	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-18994.hm3.sumstats.gz	0.6731	0.015	44.9675	0	0.0625	0.0029	1.0151	0.0121	0.0795	0.0105	ukb-b-18994	Miserableness	NA	1930: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	454982	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	195435	259547	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-17848.hm3.sumstats.gz	-0.0624	0.0235	-2.6517	0.008	0.3112	0.0366	1.0135	0.0118	0.0108	0.0075	ukb-b-17848	Heel quantitative ultrasound index (QUI), manual entry	NA	3083: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Continuous	MRC-IEU	1	Ben Elsworth	2018	SD	1	40613	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-287.hm3.sumstats.gz	-0.1738	0.0147	-11.8325	2.6503e-32	0.2295	0.0082	1.0616	0.0206	-0.0221	0.0106	ukb-a-287	Arm fat mass (left)	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	331164	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-46.hm3.sumstats.gz	-0.678	0.0184	-36.847	3.2713999999999994e-297	0.0639	0.0034	1.0137	0.011	-0.0769	0.01	ukb-a-46	Miserableness	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	331856	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	141755	190101	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-5716.hm3.sumstats.gz	-0.1704	0.0282	-6.0516	1.4344e-9	0.0299	0.0021	1.0513	0.0083	-0.0173	0.0077	ukb-b-5716	Average weekly champagne plus white wine intake	NA	1578: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	326801	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-4630.hm3.sumstats.gz	0.6537	0.0134	48.7588	0	0.1146	0.0051	1.0296	0.0151	0.0887	0.0113	ukb-b-4630	Neuroticism score	NA	20127: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	374323	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-303.hm3.sumstats.gz	0.0305	0.0193	1.5739	0.1155	0.1654	0.0202	1.1043	0.0278	-0.0025	0.0077	ukb-a-303	Hair/balding pattern: Pattern 4	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	154988	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	28389	126599	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-7212.hm3.sumstats.gz	0.1772	0.0141	12.5511	3.9192e-36	0.2364	0.0075	1.0778	0.0227	0.0242	0.0117	ukb-b-7212	Leg fat mass (left)	NA	23116: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Continuous	MRC-IEU	1	Ben Elsworth	2018	SD	1	454823	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-12854.hm3.sumstats.gz	0.1766	0.0137	12.9348	2.8645999999999997e-38	0.2195	0.007	1.0924	0.0236	0.0256	0.0112	ukb-b-12854	Arm fat percentage (right)	NA	23119: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Continuous	MRC-IEU	1	Ben Elsworth	2018	SD	1	454789	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-248.hm3.sumstats.gz	-0.1903	0.0152	-12.5163	6.079999999999999e-36	0.2458	0.0086	1.0616	0.0211	-0.0236	0.011	ukb-a-248	Body mass index (BMI)	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	336107	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-291.hm3.sumstats.gz	-0.1609	0.0142	-11.3568	6.8588e-30	0.2282	0.0082	1.0771	0.0211	-0.0248	0.0104	ukb-a-291	Trunk fat mass	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	331093	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-52.hm3.sumstats.gz	-0.5875	0.0195	-30.1352	1.6769e-199	0.0565	0.0033	0.9959	0.0104	-0.0488	0.009	ukb-a-52	Tense / 'highly strung'	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	327232	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	56012	271220	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-11364.hm3.sumstats.gz	-0.0623	0.0241	-2.5849	0.0097	0.3116	0.0369	1.016	0.0117	0.0115	0.0075	ukb-b-11364	Heel bone mineral density (BMD), manual entry	NA	3084: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Continuous	MRC-IEU	1	Ben Elsworth	2018	SD	1	40613	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST004610.hm3.sumstats.gz	0.0596	0.0155	3.856	1e-4	0.1777	0.0181	0.9691	0.0256	-0.0154	0.0075	ebi-a-GCST004610	White blood cell count	NA	NA	NA	NA	0	Astle WJ	2016	NA	1	172435	29169185	European	NA	27863252	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-10787.hm3.sumstats.gz	-0.0651	0.0137	-4.7498	2.0357e-6	0.5007	0.0264	1.385	0.0904	0.0055	0.0145	ukb-b-10787	Standing height	NA	50: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Continuous	MRC-IEU	1	Ben Elsworth	2018	SD	1	461950	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-16881.hm3.sumstats.gz	-0.0301	0.0148	-2.0311	0.0422	0.3356	0.019	1.2024	0.0599	0.0013	0.0126	ukb-b-16881	Sitting height	NA	20015: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Continuous	MRC-IEU	1	Ben Elsworth	2018	SD	1	461536	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-b-106.hm3.sumstats.gz	0.0583	0.0194	3.0085	0.0026	0.0761	0.0052	1.0432	0.0136	0.0022	0.0086	ieu-b-106	FEV1/FVC < 0.7	NA	UK Biobank IEU pipeline. FEV1/FVC < 0.7, adjusted for sex	Risk factor	NA	0	Higbee D	2021	NA	1	353315	12321875	European	Males and Females	NA	HP:0006536	HG19/GRCh37	public	55907	297408	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST006940.hm3.sumstats.gz	0.6412	0.0134	47.7345	0	0.10780000000000001	0.0038	1.012	0.012	0.0941	0.0106	ebi-a-GCST006940	Neurociticism	NA	NA	NA	NA	0	Nagel M	2018	NA	1	380506	10824976	European	NA	29500382	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-18096.hm3.sumstats.gz	0.1799	0.0141	12.7758	2.239e-37	0.2353	0.0075	1.0789	0.0223	0.0232	0.0116	ukb-b-18096	Leg fat mass (right)	NA	23112: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Continuous	MRC-IEU	1	Ben Elsworth	2018	SD	1	454846	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-4733.hm3.sumstats.gz	0.4482	0.0214	20.9858	8.837e-98	0.0357	0.002	1.061	0.0094	0.0242	0.0084	ukb-b-4733	Number of operations, self-reported	NA	136: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	462933	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST005232.hm3.sumstats.gz	0.6349	0.0146	43.3444	0	0.1118	0.0058	1.0016	0.0159	0.1061	0.0105	ebi-a-GCST005232	Neuroticism	NA	NA	NA	NA	0	Luciano M	2017	NA	1	329821	18436568	European	NA	29255261	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-18335.hm3.sumstats.gz	0.4243	0.0196	21.5943	2.0328000000000001e-103	0.0575	0.003	1.0426	0.012	0.0451	0.0103	ukb-b-18335	Wheeze or whistling in the chest in last year	NA	2316: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	453959	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	95131	358828	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-b-42.hm3.sumstats.gz	0.3741	0.0179	20.9586	1.5655999999999998e-97	0.4537	0.018	1.0506	0.0119	0.0309	0.0093	ieu-b-42	schizophrenia	Psychiatric / neurological	NA	Binary	Schizophrenia Working Group of the Psychiatric Genomics Consortium	1	Ripke, S	2014	NA	1	77096	15358497	European	Males and Females	25056061	NA	HG19/GRCh37	public	33640	43456	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-929.hm3.sumstats.gz	0.6766	0.0153	44.201	0	0.0588	0.0027	1.0412	0.0109	0.0787	0.0102	ukb-b-929	Frequency of tiredness / lethargy in last 2 weeks	NA	2080: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	449019	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-3768.hm3.sumstats.gz	-0.0939	0.0172	-5.4587	4.7959e-8	0.2142	0.0119	1.001	0.0183	-0.0044	0.0101	ukb-b-3768	Age when periods started (menarche)	NA	2714: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	243944	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-a-22.hm3.sumstats.gz	0.3649	0.0174	20.9948	7.3214e-98	0.4375	0.0166	1.0443	0.0114	0.0344	0.0091	ieu-a-22	Schizophrenia	Psychiatric / neurological	Effect allele frequencies are missing	Disease	PGC	1	Ripke S	2014	log odds	1	82315	9444231	Mixed	Males and Females	25056061	NA	HG19/GRCh37	public	35476	46839	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-283.hm3.sumstats.gz	-0.178	0.0145	-12.2602	1.4815e-34	0.2289	0.0083	1.0634	0.0204	-0.0233	0.0105	ukb-a-283	Arm fat mass (right)	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	331226	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-18596.hm3.sumstats.gz	0.47	0.0221	21.2196	6.3014e-100	0.0314	0.0016	1.0384	0.0085	0.0284	0.0082	ukb-b-18596	Pain type(s) experienced in last month: Neck or shoulder pain	NA	6159#3: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	461857	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	106521	355336	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-19732.hm3.sumstats.gz	0.1281	0.0222	5.77	7.9264e-9	0.0503	0.0057	1.0435	0.0214	0.0067	0.0087	ukb-b-19732	Non-cancer illness code, self-reported: hypothyroidism/myxoedema	NA	20002#1226: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	462933	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	22687	440246	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-19393.hm3.sumstats.gz	0.1593	0.014	11.3492	7.483899999999999e-30	0.2418	0.0077	1.0877	0.0248	0.0268	0.0116	ukb-b-19393	Whole body fat mass	NA	23100: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Continuous	MRC-IEU	1	Ben Elsworth	2018	SD	1	454137	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-17952.hm3.sumstats.gz	-0.0233	0.027	-0.8646	0.3873	0.2585	0.0338	1.0133	0.0119	0.0054	0.0079	ukb-b-17952	Heel Broadband ultrasound attenuation (BUA), manual entry	NA	3085: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Continuous	MRC-IEU	1	Ben Elsworth	2018	SD	1	40613	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-389.hm3.sumstats.gz	0.0761	0.0136	5.5977	2.1726e-8	0.4488	0.0244	1.2278	0.0645	-0.005	0.0126	ukb-a-389	Standing height	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	336474	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-230.hm3.sumstats.gz	-0.6436	0.0159	-40.5734	0	0.1176	0.0063	1.0162	0.015	-0.0884	0.01	ukb-a-230	Neuroticism score	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	274108	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
