field_name	rls	Path	Category	Field	Participants	Items	Stability	ValueType	Units	ItemType	Strata	Sexed	Instances	Array	Coding	Notes	Link
1021	ukb40531	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity	100054	Duration of light DIY	260646	288887	Complete	Categorical single		Data	Primary	Unisex	4	1	100318	ACE touchscreen question "Each time you did light DIY, about how long did you spend doing it?" If the participant activated the Help button they were shown the message:     If you are unsure, please provide an estimate or select Do not know.      ~F1021~ was collected from all participants who indicated that they spent time doing light DIY (e.g. pruning, watering the lawn) in the previous 4 weeks, as defined by their answers to ~F6164~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1021
1031	ukb40531	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Social support	100061	Frequency of friend/family visits	498754	568497	Complete	Categorical single		Data	Primary	Unisex	4	1	100327	ACE touchscreen question "How often do you visit friends or family or have them visit you?" If the participant activated the Help button they were shown the message:     If this varies, please give an average of how often you visit or have had visits in the last year. Include meeting with friends or family in environments outside of the home such as in the park, at a sports field, at a restaurant or pub.     	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1031
1050	ukb40531	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Sun exposure	100055	Time spend outdoors in summer	498754	568497	Complete	Integer	hours/day	Data	Primary	Unisex	4	1	100329	ACE touchscreen question "In a typical DAY in summer, how many hours do you spend outdoors?" The following checks were performed:  If answer   If answer > 24 then rejected  If answer > 10 then participant asked to confirm   If the participant activated the Help button they were shown the message:     If the time you spend outdoors in summer varies a lot, give the average time per day. For example if you spend 1 hour a day on each weekday and 4 hours a day on the weekend, the total hours in a week is 13 (5 + 8), so you spend approximately 2 hours a day.     	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1050
1060	ukb40531	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Sun exposure	100055	Time spent outdoors in winter	498754	568497	Complete	Integer	hours/day	Data	Primary	Unisex	4	1	100329	ACE touchscreen question "In a typical DAY in winter, how many hours do you spend outdoors?" The following checks were performed:  If answer   If answer > 24 then rejected  If answer > 10 then participant asked to confirm   If the participant activated the Help button they were shown the message:     If the time you spend outdoors in winter varies a lot, give the average time per day. For example if you spend 1 hour a day on each weekday and 4 hours a day on the weekend, the total hours in a week is 13 (5 + 8), so you spend approximately 2 hours a day.     	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1060
1070	ukb40531	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity	100054	Time spent watching television (TV)	501640	572266	Complete	Integer	hours/day	Data	Primary	Unisex	4	1	100329	ACE touchscreen question "In a typical DAY, how many hours do you spend watching TV? (Put 0 if you do not spend any time doing it)" The following checks were performed:  If answer   If answer > 24 then rejected  If answer > 8 then participant asked to confirm   If the participant activated the Help button they were shown the message:     If the time you spend watching TV varies a lot, give the average time for a 24 hour day in the last 4 weeks.     	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1070
1080	ukb40531	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity	100054	Time spent using computer	498752	568495	Complete	Integer	hours/day	Data	Primary	Unisex	4	1	100329	ACE touchscreen question "In a typical DAY, how many hours do you spend using the computer? (Do not include using a computer at work; put 0 if you do not spend any time doing it)"  The following checks were performed:    If answer    If answer > 24 then rejected   If answer > 6 then participant asked to confirm     If the participant activated the Help button they were shown the message:        If the time you spend on the computer varies a lot, give the average  time for a 24 hour day in the last 4 weeks. Remember not to include  time spent on a computer at work.          This question was first asked in 2006 so needs to be interpreted in the light of technological development at that time when computers would generally mean either desktop or laptop PC systems. In 2019 the wording will be changed to "In a typical DAY, how many hours do you spend using a computer/laptop, tablet or smartphone?"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1080
1090	ukb40531	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity	100054	Time spent driving	501424	572023	Complete	Integer	hours/day	Data	Primary	Unisex	4	1	100329	ACE touchscreen question "In a typical DAY, how many hours do you spend driving?" The following checks were performed:  If answer   If answer > 24 then rejected  If answer > 6 then participant asked to confirm   If the participant activated the Help button they were shown the message:     If the time you spend driving varies a lot, give the average time for a 24 hour day in the last 4 weeks. Include driving a car, bus, motorcycle, boat, truck etc. Include all the driving that you do as part of work, getting to work or outside of work. If you do not drive please enter 0.     	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1090
1100	ukb40531	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity	100054	Drive faster than motorway speed limit	501424	572023	Complete	Categorical single		Data	Primary	Unisex	4	1	100334	ACE touchscreen question "How often do you drive faster than the speed limit on the motorway?" If the participant activated the Help button they were shown the message:     If you are unsure, please provide an estimate or select Do not know.        At the time of asking (2006) the UK motorway speed limit was 70miles/hour.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1100
1110	ukb40531	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Electronic device use	100053	Length of mobile phone use	501639	572265	Complete	Categorical single		Data	Primary	Unisex	4	1	100335	ACE touchscreen question "For approximately how many years have you been using a mobile phone at least once per week to make or receive calls?" If the participant activated the Help button they were shown the message:     Do not include time spent text messaging. If you are unsure, please provide an estimate or select Do not know.     	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1110
1120	ukb40531	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Electronic device use	100053	Weekly usage of mobile phone in last 3 months	428783	487215	Complete	Categorical single		Data	Primary	Unisex	4	1	100336	ACE touchscreen question "Over the last 3 months, on average how much time per week did you spend making or receiving calls on a mobile phone?" If the participant activated the Help button they were shown the message:     If you are unsure, please provide an estimate or select Do not know.      ~F1120~ was collected from participants who indicated they have used a mobile phone at least once per week in the past or do not know whether they have used or not, as defined by their answers to ~F1110~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1120
1130	ukb40531	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Electronic device use	100053	Hands-free device/speakerphone use with mobile phone in last 3 month	428783	487215	Complete	Categorical single		Data	Primary	Unisex	4	1	100337	ACE touchscreen question "Over the last 3 months, how often have you used a hands-free device/speakerphone when making or receiving calls on your mobile?" If the participant activated the Help button they were shown the message:     If you are unsure, please provide an estimate or select Do not know.      ~F1130~ was collected from participants who indicated they have used a mobile phone at least once per week in the past or do not know whether they have used or not, as defined by their answers to ~F1110~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1130
1140	ukb40531	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Electronic device use	100053	Difference in mobile phone use compared to two years previously	428783	487215	Complete	Categorical single		Data	Primary	Unisex	4	1	100338	ACE touchscreen question "Is there any difference between your mobile phone use now compared to two years ago?" If the participant activated the Help button they were shown the message:     If you are unsure, please provide an estimate or select Do not know.      ~F1140~ was collected from participants who indicated they have used a mobile phone at least once per week in the past or do not know whether they have used or not, as defined by their answers to ~F1110~	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1140
