"WGT" "FILE" "ID" "PANEL_clean_short" "PANEL_clean" "CHR" "TWAS.Z" "TWAS.P" "COLOC.PP0" "COLOC.PP1" "COLOC.PP2" "COLOC.PP3" "COLOC.PP4" "PANEL" "P0" "P1"
"Adrenal_Gland/Adrenal_Gland.ENSG00000204348.5.wgt.RDat" "resources/twas/fusion_data/Adrenal_Gland/Adrenal_Gland/Adrenal_Gland.ENSG00000204348.5.wgt.RDat" "DXO" "GTEx Adrenal..." "GTEx Adrenal Gland" 6 -5.438 5.39e-08 0.003 0 0.416 0.051 0.53 "Adrenal_Gland" 31937587 31940069
"Adrenal_Gland/Adrenal_Gland.ENSG00000204789.3.wgt.RDat" "resources/twas/fusion_data/Adrenal_Gland/Adrenal_Gland/Adrenal_Gland.ENSG00000204789.3.wgt.RDat" "ZNF204P" "GTEx Adrenal..." "GTEx Adrenal Gland" 6 -7.698 1.38e-14 0 0 0.873 0.088 0.039 "Adrenal_Gland" 27325604 27339304
"Adrenal_Gland/Adrenal_Gland.ENSG00000204967.6.wgt.RDat" "resources/twas/fusion_data/Adrenal_Gland/Adrenal_Gland/Adrenal_Gland.ENSG00000204967.6.wgt.RDat" "PCDHA4" "GTEx Adrenal..." "GTEx Adrenal Gland" 5 -5.17372 2.29e-07 0 0 0.259 0.136 0.604 "Adrenal_Gland" 140186659 140189169
"Adrenal_Gland/Adrenal_Gland.ENSG00000212694.4.wgt.RDat" "resources/twas/fusion_data/Adrenal_Gland/Adrenal_Gland/Adrenal_Gland.ENSG00000212694.4.wgt.RDat" "AC084018.1" "GTEx Adrenal..." "GTEx Adrenal Gland" 12 -4.847 1.25e-06 0 0 0.009 0.99 0 "Adrenal_Gland" 122233173 122241812
"Adrenal_Gland/Adrenal_Gland.ENSG00000213672.3.wgt.RDat" "resources/twas/fusion_data/Adrenal_Gland/Adrenal_Gland/Adrenal_Gland.ENSG00000213672.3.wgt.RDat" "NCKIPSD" "GTEx Adrenal..." "GTEx Adrenal Gland" 3 -5.785 7.25e-09 0 0 0 1 0 "Adrenal_Gland" 48701364 48723797
"Adrenal_Gland/Adrenal_Gland.ENSG00000214113.6.wgt.RDat" "resources/twas/fusion_data/Adrenal_Gland/Adrenal_Gland/Adrenal_Gland.ENSG00000214113.6.wgt.RDat" "LYRM4" "GTEx Adrenal..." "GTEx Adrenal Gland" 6 5.7933 6.9e-09 0.304 0.042 0.495 0.068 0.091 "Adrenal_Gland" 5102827 5261172
"Adrenal_Gland/Adrenal_Gland.ENSG00000219392.1.wgt.RDat" "resources/twas/fusion_data/Adrenal_Gland/Adrenal_Gland/Adrenal_Gland.ENSG00000219392.1.wgt.RDat" "RP1-265C24.5" "GTEx Adrenal..." "GTEx Adrenal Gland" 6 7.249 4.2e-13 0 0 0.003 0.997 0 "Adrenal_Gland" 28083406 28084329
"Adrenal_Gland/Adrenal_Gland.ENSG00000223768.1.wgt.RDat" "resources/twas/fusion_data/Adrenal_Gland/Adrenal_Gland/Adrenal_Gland.ENSG00000223768.1.wgt.RDat" "LINC00205" "GTEx Adrenal..." "GTEx Adrenal Gland" 21 -5.555 2.78e-08 0 0 0.892 0.068 0.04 "Adrenal_Gland" 46713200 46717269
"Adrenal_Gland/Adrenal_Gland.ENSG00000224843.2.wgt.RDat" "resources/twas/fusion_data/Adrenal_Gland/Adrenal_Gland/Adrenal_Gland.ENSG00000224843.2.wgt.RDat" "LINC00240" "GTEx Adrenal..." "GTEx Adrenal Gland" 6 -7.313 2.61e-13 0 0 0.093 0.849 0.057 "Adrenal_Gland" 26924771 26991703
"Adrenal_Gland/Adrenal_Gland.ENSG00000224997.1.wgt.RDat" "resources/twas/fusion_data/Adrenal_Gland/Adrenal_Gland/Adrenal_Gland.ENSG00000224997.1.wgt.RDat" "AL049840.1" "GTEx Adrenal..." "GTEx Adrenal Gland" 14 5.3074 1.11e-07 0 0 0 0.479 0.521 "Adrenal_Gland" 104177607 104179149
"Adrenal_Gland/Adrenal_Gland.ENSG00000225171.2.wgt.RDat" "resources/twas/fusion_data/Adrenal_Gland/Adrenal_Gland/Adrenal_Gland.ENSG00000225171.2.wgt.RDat" "DUTP6" "GTEx Adrenal..." "GTEx Adrenal Gland" 1 5.0123 5.38e-07 0 0.004 0 0.011 0.986 "Adrenal_Gland" 166837985 166838446
"Adrenal_Gland/Adrenal_Gland.ENSG00000226314.3.wgt.RDat" "resources/twas/fusion_data/Adrenal_Gland/Adrenal_Gland/Adrenal_Gland.ENSG00000226314.3.wgt.RDat" "ZNF192P1" "GTEx Adrenal..." "GTEx Adrenal Gland" 6 6.046 1.49e-09 0 0 0.295 0.678 0.027 "Adrenal_Gland" 28129559 28137372
"Adrenal_Gland/Adrenal_Gland.ENSG00000227258.1.wgt.RDat" "resources/twas/fusion_data/Adrenal_Gland/Adrenal_Gland/Adrenal_Gland.ENSG00000227258.1.wgt.RDat" "SMIM2-AS1" "GTEx Adrenal..." "GTEx Adrenal Gland" 13 5.1838 2.17e-07 0 0.01 0 0.014 0.976 "Adrenal_Gland" 44716682 44722166
"Adrenal_Gland/Adrenal_Gland.ENSG00000228389.1.wgt.RDat" "resources/twas/fusion_data/Adrenal_Gland/Adrenal_Gland/Adrenal_Gland.ENSG00000228389.1.wgt.RDat" "AC068039.4" "GTEx Adrenal..." "GTEx Adrenal Gland" 2 6.593 4.31e-11 0 0 0 0.063 0.937 "Adrenal_Gland" 172629992 172632354
"Adrenal_Gland/Adrenal_Gland.ENSG00000228782.3.wgt.RDat" "resources/twas/fusion_data/Adrenal_Gland/Adrenal_Gland/Adrenal_Gland.ENSG00000228782.3.wgt.RDat" "MRPL45P2" "GTEx Adrenal..." "GTEx Adrenal Gland" 17 -5.139 2.76e-07 0 0.003 0 0.048 0.948 "Adrenal_Gland" 45527934 45569858
"Adrenal_Gland/Adrenal_Gland.ENSG00000230188.1.wgt.RDat" "resources/twas/fusion_data/Adrenal_Gland/Adrenal_Gland/Adrenal_Gland.ENSG00000230188.1.wgt.RDat" "RP11-405L18.4" "GTEx Adrenal..." "GTEx Adrenal Gland" 9 5.172 2.32e-07 0 0 0.001 0.998 0 "Adrenal_Gland" 37490418 37490890
"Adrenal_Gland/Adrenal_Gland.ENSG00000230731.2.wgt.RDat" "resources/twas/fusion_data/Adrenal_Gland/Adrenal_Gland/Adrenal_Gland.ENSG00000230731.2.wgt.RDat" "RP11-478K15.6" "GTEx Adrenal..." "GTEx Adrenal Gland" 13 4.8857 1.03e-06 0 0.007 0 0.009 0.983 "Adrenal_Gland" 44808254 44817328
"Adrenal_Gland/Adrenal_Gland.ENSG00000232767.1.wgt.RDat" "resources/twas/fusion_data/Adrenal_Gland/Adrenal_Gland/Adrenal_Gland.ENSG00000232767.1.wgt.RDat" "RP11-498B4.5" "GTEx Adrenal..." "GTEx Adrenal Gland" 10 5.0853 3.67e-07 0.016 0.001 0.87 0.069 0.044 "Adrenal_Gland" 118429614 118429996
"Adrenal_Gland/Adrenal_Gland.ENSG00000235316.1.wgt.RDat" "resources/twas/fusion_data/Adrenal_Gland/Adrenal_Gland/Adrenal_Gland.ENSG00000235316.1.wgt.RDat" "DUSP8P5" "GTEx Adrenal..." "GTEx Adrenal Gland" 10 -5.1876 2.13e-07 0.117 0.008 0.307 0.022 0.546 "Adrenal_Gland" 75491582 75493396
"Adrenal_Gland/Adrenal_Gland.ENSG00000236937.2.wgt.RDat" "resources/twas/fusion_data/Adrenal_Gland/Adrenal_Gland/Adrenal_Gland.ENSG00000236937.2.wgt.RDat" "PTGES3P4" "GTEx Adrenal..." "GTEx Adrenal Gland" 10 -5.6737 1.4e-08 0 0 0.65 0.079 0.271 "Adrenal_Gland" 104605352 104605707
"Adrenal_Gland/Adrenal_Gland.ENSG00000239268.2.wgt.RDat" "resources/twas/fusion_data/Adrenal_Gland/Adrenal_Gland/Adrenal_Gland.ENSG00000239268.2.wgt.RDat" "RP11-384F7.2" "GTEx Adrenal..." "GTEx Adrenal Gland" 3 -5.7787 7.53e-09 0 0 0 0.996 0.004 "Adrenal_Gland" 117391001 117716439
"Adrenal_Gland/Adrenal_Gland.ENSG00000242247.6.wgt.RDat" "resources/twas/fusion_data/Adrenal_Gland/Adrenal_Gland/Adrenal_Gland.ENSG00000242247.6.wgt.RDat" "ARFGAP3" "GTEx Adrenal..." "GTEx Adrenal Gland" 22 5.0876 3.63e-07 0 0.016 0 0.079 0.905 "Adrenal_Gland" 43192508 43254112
"Adrenal_Gland/Adrenal_Gland.ENSG00000243477.1.wgt.RDat" "resources/twas/fusion_data/Adrenal_Gland/Adrenal_Gland/Adrenal_Gland.ENSG00000243477.1.wgt.RDat" "NAT6" "GTEx Adrenal..." "GTEx Adrenal Gland" 3 5.179 2.23e-07 0 0 0.923 0.035 0.042 "Adrenal_Gland" 50333833 50336852
"Adrenal_Gland/Adrenal_Gland.ENSG00000244731.3.wgt.RDat" "resources/twas/fusion_data/Adrenal_Gland/Adrenal_Gland/Adrenal_Gland.ENSG00000244731.3.wgt.RDat" "C4A" "GTEx Adrenal..." "GTEx Adrenal Gland" 6 5.8156 6.04e-09 0 0 0 0.017 0.983 "Adrenal_Gland" 31949801 31970458
"Adrenal_Gland/Adrenal_Gland.ENSG00000248290.1.wgt.RDat" "resources/twas/fusion_data/Adrenal_Gland/Adrenal_Gland/Adrenal_Gland.ENSG00000248290.1.wgt.RDat" "TNXA" "GTEx Adrenal..." "GTEx Adrenal Gland" 6 5.0901 3.58e-07 0 0.007 0.001 0.763 0.229 "Adrenal_Gland" 31976391 31980249
"Adrenal_Gland/Adrenal_Gland.ENSG00000249839.1.wgt.RDat" "resources/twas/fusion_data/Adrenal_Gland/Adrenal_Gland/Adrenal_Gland.ENSG00000249839.1.wgt.RDat" "AC011330.5" "GTEx Adrenal..." "GTEx Adrenal Gland" 15 4.875 1.09e-06 0.001 0.011 0.008 0.136 0.845 "Adrenal_Gland" 43955852 43976537
"Adrenal_Gland/Adrenal_Gland.ENSG00000250535.1.wgt.RDat" "resources/twas/fusion_data/Adrenal_Gland/Adrenal_Gland/Adrenal_Gland.ENSG00000250535.1.wgt.RDat" "STK19P" "GTEx Adrenal..." "GTEx Adrenal Gland" 6 5.16 2.47e-07 0.005 0.001 0.513 0.123 0.359 "Adrenal_Gland" 31981047 31981564
"Adrenal_Gland/Adrenal_Gland.ENSG00000254531.1.wgt.RDat" "resources/twas/fusion_data/Adrenal_Gland/Adrenal_Gland/Adrenal_Gland.ENSG00000254531.1.wgt.RDat" "AP001816.1" "GTEx Adrenal..." "GTEx Adrenal Gland" 4 -6.72104 1.8e-11 0 0 0 0.046 0.954 "Adrenal_Gland" 102268937 102270040
"Adrenal_Gland/Adrenal_Gland.ENSG00000261115.1.wgt.RDat" "resources/twas/fusion_data/Adrenal_Gland/Adrenal_Gland/Adrenal_Gland.ENSG00000261115.1.wgt.RDat" "TMEM178B" "GTEx Adrenal..." "GTEx Adrenal Gland" 7 5.404 6.52e-08 0 0.001 0.084 0.323 0.592 "Adrenal_Gland" 140774032 141180180
"Adrenal_Gland/Adrenal_Gland.ENSG00000263432.1.wgt.RDat" "resources/twas/fusion_data/Adrenal_Gland/Adrenal_Gland/Adrenal_Gland.ENSG00000263432.1.wgt.RDat" "RN7SL689P" "GTEx Adrenal..." "GTEx Adrenal Gland" 5 5.22493 1.74e-07 0.103 0.024 0.314 0.073 0.486 "Adrenal_Gland" 122358184 122358478
"Adrenal_Gland/Adrenal_Gland.ENSG00000266993.1.wgt.RDat" "resources/twas/fusion_data/Adrenal_Gland/Adrenal_Gland/Adrenal_Gland.ENSG00000266993.1.wgt.RDat" "RP4-657D16.3" "GTEx Adrenal..." "GTEx Adrenal Gland" 1 6.66 2.74e-11 0 0 0.917 0.04 0.043 "Adrenal_Gland" 52259637 52264824
"Adrenal_Gland/Adrenal_Gland.ENSG00000267272.1.wgt.RDat" "resources/twas/fusion_data/Adrenal_Gland/Adrenal_Gland/Adrenal_Gland.ENSG00000267272.1.wgt.RDat" "RP5-1052I5.1" "GTEx Adrenal..." "GTEx Adrenal Gland" 1 6.25 4.1e-10 0 0.001 0.008 0.798 0.193 "Adrenal_Gland" 87595448 87634881
"Adrenal_Gland/Adrenal_Gland.ENSG00000267302.1.wgt.RDat" "resources/twas/fusion_data/Adrenal_Gland/Adrenal_Gland/Adrenal_Gland.ENSG00000267302.1.wgt.RDat" "RP11-178C3.2" "GTEx Adrenal..." "GTEx Adrenal Gland" 17 5.12417 2.99e-07 0.221 0.024 0.222 0.023 0.511 "Adrenal_Gland" 58042193 58074333
"Adrenal_Gland/Adrenal_Gland.ENSG00000269958.1.wgt.RDat" "resources/twas/fusion_data/Adrenal_Gland/Adrenal_Gland/Adrenal_Gland.ENSG00000269958.1.wgt.RDat" "RP11-73M18.8" "GTEx Adrenal..." "GTEx Adrenal Gland" 14 10.2233 1.56e-24 0 0 0 0.025 0.975 "Adrenal_Gland" 104162690 104163500
"Adrenal_Gland/Adrenal_Gland.ENSG00000269963.1.wgt.RDat" "resources/twas/fusion_data/Adrenal_Gland/Adrenal_Gland/Adrenal_Gland.ENSG00000269963.1.wgt.RDat" "RP11-73M18.9" "GTEx Adrenal..." "GTEx Adrenal Gland" 14 6.4148 1.41e-10 0 0 0.001 0.071 0.928 "Adrenal_Gland" 104179904 104180441
"Adrenal_Gland/Adrenal_Gland.ENSG00000272009.1.wgt.RDat" "resources/twas/fusion_data/Adrenal_Gland/Adrenal_Gland/Adrenal_Gland.ENSG00000272009.1.wgt.RDat" "RP1-313I6.12" "GTEx Adrenal..." "GTEx Adrenal Gland" 6 7.166 7.73e-13 0 0 0.062 0.924 0.014 "Adrenal_Gland" 28046570 28048752
"Adrenal_Gland/Adrenal_Gland.ENSG00000272849.1.wgt.RDat" "resources/twas/fusion_data/Adrenal_Gland/Adrenal_Gland/Adrenal_Gland.ENSG00000272849.1.wgt.RDat" "RP11-347I19.8" "GTEx Adrenal..." "GTEx Adrenal Gland" 12 -4.847 1.25e-06 0 0 0.596 0.377 0.027 "Adrenal_Gland" 122235417 122235778
"Adrenal_Gland/Adrenal_Gland.ENSG00000272871.1.wgt.RDat" "resources/twas/fusion_data/Adrenal_Gland/Adrenal_Gland/Adrenal_Gland.ENSG00000272871.1.wgt.RDat" "RP11-408A13.4" "GTEx Adrenal..." "GTEx Adrenal Gland" 9 5.999 1.99e-09 0 0 0.226 0.086 0.688 "Adrenal_Gland" 14588795 14590063
"Adrenal_Gland/Adrenal_Gland.ENSG00000273306.1.wgt.RDat" "resources/twas/fusion_data/Adrenal_Gland/Adrenal_Gland/Adrenal_Gland.ENSG00000273306.1.wgt.RDat" "RP11-527J8.1" "GTEx Adrenal..." "GTEx Adrenal Gland" 2 5.89635 3.72e-09 0.015 0.001 0.453 0.04 0.49 "Adrenal_Gland" 100021680 100022305
"Brain_Amygdala/Brain_Amygdala.ENSG00000004534.10.wgt.RDat" "resources/twas/fusion_data/Brain_Amygdala/Brain_Amygdala/Brain_Amygdala.ENSG00000004534.10.wgt.RDat" "RBM6" "GTEx Amygdal..." "GTEx Amygdala" 3 -5.448 5.09e-08 0 0 0.869 0.08 0.05 "Brain_Amygdala" 49977440 50114683
"Brain_Amygdala/Brain_Amygdala.ENSG00000055955.11.wgt.RDat" "resources/twas/fusion_data/Brain_Amygdala/Brain_Amygdala/Brain_Amygdala.ENSG00000055955.11.wgt.RDat" "ITIH4" "GTEx Amygdal..." "GTEx Amygdala" 3 -6.384 1.73e-10 0 0 0.616 0.293 0.091 "Brain_Amygdala" 52846991 52864755
"Brain_Amygdala/Brain_Amygdala.ENSG00000090861.11.wgt.RDat" "resources/twas/fusion_data/Brain_Amygdala/Brain_Amygdala/Brain_Amygdala.ENSG00000090861.11.wgt.RDat" "AARS" "GTEx Amygdal..." "GTEx Amygdala" 16 5.218 1.81e-07 0.063 0.001 0.687 0.013 0.236 "Brain_Amygdala" 70286198 70323446
"Brain_Amygdala/Brain_Amygdala.ENSG00000101017.9.wgt.RDat" "resources/twas/fusion_data/Brain_Amygdala/Brain_Amygdala/Brain_Amygdala.ENSG00000101017.9.wgt.RDat" "CD40" "GTEx Amygdal..." "GTEx Amygdala" 20 -7.3291 2.32e-13 0 0 0.265 0.04 0.695 "Brain_Amygdala" 44746911 44758502
"Brain_Amygdala/Brain_Amygdala.ENSG00000105928.9.wgt.RDat" "resources/twas/fusion_data/Brain_Amygdala/Brain_Amygdala/Brain_Amygdala.ENSG00000105928.9.wgt.RDat" "DFNA5" "GTEx Amygdal..." "GTEx Amygdala" 7 5.016 5.28e-07 0.001 0.005 0.053 0.241 0.701 "Brain_Amygdala" 24737972 24809244
"Brain_Amygdala/Brain_Amygdala.ENSG00000113141.11.wgt.RDat" "resources/twas/fusion_data/Brain_Amygdala/Brain_Amygdala/Brain_Amygdala.ENSG00000113141.11.wgt.RDat" "IK" "GTEx Amygdal..." "GTEx Amygdala" 5 -4.9344 8.04e-07 0 0 0.535 0.151 0.313 "Brain_Amygdala" 140026643 140042063
"Brain_Amygdala/Brain_Amygdala.ENSG00000138095.14.wgt.RDat" "resources/twas/fusion_data/Brain_Amygdala/Brain_Amygdala/Brain_Amygdala.ENSG00000138095.14.wgt.RDat" "LRPPRC" "GTEx Amygdal..." "GTEx Amygdala" 2 -5.21 1.89e-07 0.001 0.001 0.243 0.346 0.409 "Brain_Amygdala" 44113647 44223144
"Brain_Amygdala/Brain_Amygdala.ENSG00000138688.11.wgt.RDat" "resources/twas/fusion_data/Brain_Amygdala/Brain_Amygdala/Brain_Amygdala.ENSG00000138688.11.wgt.RDat" "KIAA1109" "GTEx Amygdal..." "GTEx Amygdala" 4 -5.952 2.65e-09 0.002 0 0.232 0.006 0.76 "Brain_Amygdala" 123073488 123283913
"Brain_Amygdala/Brain_Amygdala.ENSG00000141279.11.wgt.RDat" "resources/twas/fusion_data/Brain_Amygdala/Brain_Amygdala/Brain_Amygdala.ENSG00000141279.11.wgt.RDat" "NPEPPS" "GTEx Amygdal..." "GTEx Amygdala" 17 4.92942 8.25e-07 0.007 0.002 0.109 0.035 0.846 "Brain_Amygdala" 45600308 45700642
"Brain_Amygdala/Brain_Amygdala.ENSG00000144792.5.wgt.RDat" "resources/twas/fusion_data/Brain_Amygdala/Brain_Amygdala/Brain_Amygdala.ENSG00000144792.5.wgt.RDat" "ZNF660" "GTEx Amygdal..." "GTEx Amygdala" 3 -4.9303 8.21e-07 0 0 0.378 0.358 0.263 "Brain_Amygdala" 44619715 44641186
"Brain_Amygdala/Brain_Amygdala.ENSG00000149292.12.wgt.RDat" "resources/twas/fusion_data/Brain_Amygdala/Brain_Amygdala/Brain_Amygdala.ENSG00000149292.12.wgt.RDat" "TTC12" "GTEx Amygdal..." "GTEx Amygdala" 11 7.5476 4.43e-14 0 0 0.01 0.989 0.001 "Brain_Amygdala" 113185251 113254266
"Brain_Amygdala/Brain_Amygdala.ENSG00000164068.11.wgt.RDat" "resources/twas/fusion_data/Brain_Amygdala/Brain_Amygdala/Brain_Amygdala.ENSG00000164068.11.wgt.RDat" "RNF123" "GTEx Amygdal..." "GTEx Amygdala" 3 5.674 1.4e-08 0 0 0.92 0.027 0.053 "Brain_Amygdala" 49726935 49753910
"Brain_Amygdala/Brain_Amygdala.ENSG00000166275.11.wgt.RDat" "resources/twas/fusion_data/Brain_Amygdala/Brain_Amygdala/Brain_Amygdala.ENSG00000166275.11.wgt.RDat" "C10orf32" "GTEx Amygdal..." "GTEx Amygdala" 10 -5.1677 2.37e-07 0 0 0.8 0.092 0.108 "Brain_Amygdala" 104613980 104624718
"Brain_Amygdala/Brain_Amygdala.ENSG00000166682.6.wgt.RDat" "resources/twas/fusion_data/Brain_Amygdala/Brain_Amygdala/Brain_Amygdala.ENSG00000166682.6.wgt.RDat" "TMPRSS5" "GTEx Amygdal..." "GTEx Amygdala" 11 -4.9689 6.73e-07 0 0 0.036 0.956 0.008 "Brain_Amygdala" 113558272 113577095
"Brain_Amygdala/Brain_Amygdala.ENSG00000166896.3.wgt.RDat" "resources/twas/fusion_data/Brain_Amygdala/Brain_Amygdala/Brain_Amygdala.ENSG00000166896.3.wgt.RDat" "XRCC6BP1" "GTEx Amygdal..." "GTEx Amygdala" 12 5.574 2.49e-08 0 0 0.188 0.209 0.602 "Brain_Amygdala" 58335324 58351052
"Brain_Amygdala/Brain_Amygdala.ENSG00000168060.10.wgt.RDat" "resources/twas/fusion_data/Brain_Amygdala/Brain_Amygdala/Brain_Amygdala.ENSG00000168060.10.wgt.RDat" "NAALADL1" "GTEx Amygdal..." "GTEx Amygdala" 11 5.308 1.11e-07 0.091 0.003 0.205 0.005 0.695 "Brain_Amygdala" 64812301 64826021
"Brain_Amygdala/Brain_Amygdala.ENSG00000168237.13.wgt.RDat" "resources/twas/fusion_data/Brain_Amygdala/Brain_Amygdala/Brain_Amygdala.ENSG00000168237.13.wgt.RDat" "GLYCTK" "GTEx Amygdal..." "GTEx Amygdala" 3 5.65 1.6e-08 0 0 0.915 0.032 0.053 "Brain_Amygdala" 52321105 52329272
"Brain_Amygdala/Brain_Amygdala.ENSG00000169519.15.wgt.RDat" "resources/twas/fusion_data/Brain_Amygdala/Brain_Amygdala/Brain_Amygdala.ENSG00000169519.15.wgt.RDat" "METTL15" "GTEx Amygdal..." "GTEx Amygdala" 11 -6.4206 1.36e-10 0 0 0.754 0.093 0.153 "Brain_Amygdala" 28129856 28355054
"Brain_Amygdala/Brain_Amygdala.ENSG00000177683.9.wgt.RDat" "resources/twas/fusion_data/Brain_Amygdala/Brain_Amygdala/Brain_Amygdala.ENSG00000177683.9.wgt.RDat" "THAP5" "GTEx Amygdal..." "GTEx Amygdala" 7 -6.405 1.5e-10 0 0 0.079 0.007 0.914 "Brain_Amygdala" 108194987 108209897
"Brain_Amygdala/Brain_Amygdala.ENSG00000178252.13.wgt.RDat" "resources/twas/fusion_data/Brain_Amygdala/Brain_Amygdala/Brain_Amygdala.ENSG00000178252.13.wgt.RDat" "WDR6" "GTEx Amygdal..." "GTEx Amygdala" 3 9.0569 1.34e-19 0 0 0.277 0.219 0.504 "Brain_Amygdala" 49044588 49053236
"Brain_Amygdala/Brain_Amygdala.ENSG00000178852.11.wgt.RDat" "resources/twas/fusion_data/Brain_Amygdala/Brain_Amygdala/Brain_Amygdala.ENSG00000178852.11.wgt.RDat" "EFCAB13" "GTEx Amygdal..." "GTEx Amygdala" 17 -4.847 1.25e-06 0.055 0.002 0.814 0.028 0.101 "Brain_Amygdala" 45400656 45518678
"Brain_Amygdala/Brain_Amygdala.ENSG00000182600.5.wgt.RDat" "resources/twas/fusion_data/Brain_Amygdala/Brain_Amygdala/Brain_Amygdala.ENSG00000182600.5.wgt.RDat" "C2orf82" "GTEx Amygdal..." "GTEx Amygdala" 2 -5.3584 8.4e-08 0 0 0.013 0.183 0.804 "Brain_Amygdala" 233733724 233743395
"Brain_Amygdala/Brain_Amygdala.ENSG00000183798.4.wgt.RDat" "resources/twas/fusion_data/Brain_Amygdala/Brain_Amygdala/Brain_Amygdala.ENSG00000183798.4.wgt.RDat" "EMILIN3" "GTEx Amygdal..." "GTEx Amygdala" 20 -5.1882 2.12e-07 0 0 0.71 0.098 0.193 "Brain_Amygdala" 39989223 39995467
"Brain_Amygdala/Brain_Amygdala.ENSG00000186470.9.wgt.RDat" "resources/twas/fusion_data/Brain_Amygdala/Brain_Amygdala/Brain_Amygdala.ENSG00000186470.9.wgt.RDat" "BTN3A2" "GTEx Amygdal..." "GTEx Amygdala" 6 8.2485 1.6e-16 0 0 0.012 0.535 0.452 "Brain_Amygdala" 26365387 26378546
"Brain_Amygdala/Brain_Amygdala.ENSG00000187049.5.wgt.RDat" "resources/twas/fusion_data/Brain_Amygdala/Brain_Amygdala/Brain_Amygdala.ENSG00000187049.5.wgt.RDat" "TMEM216" "GTEx Amygdal..." "GTEx Amygdala" 11 -6.139 8.3e-10 0 0 0.818 0.135 0.047 "Brain_Amygdala" 61159159 61166335
"Brain_Amygdala/Brain_Amygdala.ENSG00000187953.6.wgt.RDat" "resources/twas/fusion_data/Brain_Amygdala/Brain_Amygdala/Brain_Amygdala.ENSG00000187953.6.wgt.RDat" "PMS2CL" "GTEx Amygdal..." "GTEx Amygdala" 7 5.2451 1.56e-07 0.005 0 0.292 0.023 0.68 "Brain_Amygdala" 6749759 6793493
"Brain_Amygdala/Brain_Amygdala.ENSG00000188820.8.wgt.RDat" "resources/twas/fusion_data/Brain_Amygdala/Brain_Amygdala/Brain_Amygdala.ENSG00000188820.8.wgt.RDat" "FAM26F" "GTEx Amygdal..." "GTEx Amygdala" 6 -4.847 1.25e-06 0.349 0.044 0.431 0.054 0.122 "Brain_Amygdala" 116782533 116784934
"Brain_Amygdala/Brain_Amygdala.ENSG00000189298.9.wgt.RDat" "resources/twas/fusion_data/Brain_Amygdala/Brain_Amygdala/Brain_Amygdala.ENSG00000189298.9.wgt.RDat" "ZKSCAN3" "GTEx Amygdal..." "GTEx Amygdala" 6 5.4759 4.35e-08 0 0 0.821 0.117 0.062 "Brain_Amygdala" 28317691 28336947
"Brain_Amygdala/Brain_Amygdala.ENSG00000196419.8.wgt.RDat" "resources/twas/fusion_data/Brain_Amygdala/Brain_Amygdala/Brain_Amygdala.ENSG00000196419.8.wgt.RDat" "XRCC6" "GTEx Amygdal..." "GTEx Amygdala" 22 -6.5589 5.42e-11 0 0 0.61 0.04 0.35 "Brain_Amygdala" 42017123 42060044
"Brain_Amygdala/Brain_Amygdala.ENSG00000204967.6.wgt.RDat" "resources/twas/fusion_data/Brain_Amygdala/Brain_Amygdala/Brain_Amygdala.ENSG00000204967.6.wgt.RDat" "PCDHA4" "GTEx Amygdal..." "GTEx Amygdala" 5 -5.8872 3.93e-09 0 0 0.3 0.125 0.574 "Brain_Amygdala" 140186659 140189169
"Brain_Amygdala/Brain_Amygdala.ENSG00000213672.3.wgt.RDat" "resources/twas/fusion_data/Brain_Amygdala/Brain_Amygdala/Brain_Amygdala.ENSG00000213672.3.wgt.RDat" "NCKIPSD" "GTEx Amygdal..." "GTEx Amygdala" 3 -5.793 6.91e-09 0 0 0.057 0.939 0.003 "Brain_Amygdala" 48701364 48723797
"Brain_Amygdala/Brain_Amygdala.ENSG00000215447.3.wgt.RDat" "resources/twas/fusion_data/Brain_Amygdala/Brain_Amygdala/Brain_Amygdala.ENSG00000215447.3.wgt.RDat" "BX322557.10" "GTEx Amygdal..." "GTEx Amygdala" 21 -5.555 2.78e-08 0 0 0.845 0.106 0.049 "Brain_Amygdala" 46707967 46711653
"Brain_Amygdala/Brain_Amygdala.ENSG00000219392.1.wgt.RDat" "resources/twas/fusion_data/Brain_Amygdala/Brain_Amygdala/Brain_Amygdala.ENSG00000219392.1.wgt.RDat" "RP1-265C24.5" "GTEx Amygdal..." "GTEx Amygdala" 6 7.8742 3.43e-15 0 0 0.466 0.23 0.304 "Brain_Amygdala" 28083406 28084329
"Brain_Amygdala/Brain_Amygdala.ENSG00000223313.1.wgt.RDat" "resources/twas/fusion_data/Brain_Amygdala/Brain_Amygdala/Brain_Amygdala.ENSG00000223313.1.wgt.RDat" "RNU6-516P" "GTEx Amygdal..." "GTEx Amygdala" 15 -4.855 1.2e-06 0.045 0.001 0.838 0.028 0.088 "Brain_Amygdala" 40821769 40821872
"Brain_Amygdala/Brain_Amygdala.ENSG00000223768.1.wgt.RDat" "resources/twas/fusion_data/Brain_Amygdala/Brain_Amygdala/Brain_Amygdala.ENSG00000223768.1.wgt.RDat" "LINC00205" "GTEx Amygdal..." "GTEx Amygdala" 21 -5.709 1.14e-08 0 0 0.002 0.978 0.02 "Brain_Amygdala" 46713200 46717269
